step,policy_action_0,policy_action_1,policy_action_2,policy_action_3,policy_action_4,policy_action_5,policy_action_6,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5,ctrl_6,ctrl_7,ctrl_8,ctrl_9,ctrl_10,ctrl_11,ctrl_12,ctrl_13,ctrl_14
116,-0.5899207134720087,-0.010885819692134868,-0.43018985091209416,-0.0014697637246930823,-0.0037708884901920536,-0.03858803044096665,0.9967217165147066,-0.060857780387171226,0.8004119463538404,-0.5147830731135601,-0.06356510376165363,1.9913836391388717,-0.13938560322760926,0.3929192280845,1.320461485026681,-0.10091784113502303,-1.0828040568600366,-0.29477138403938685,1.8897574357041327,-0.09328784577346656,0.8490822638198403,-0.06950201598092026,-0.06543156504631042,0.10791745781898499,-0.031224358826875687,-0.01714198850095272,-0.002077248180285096,-0.019767306745052338,1.0051283836364746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,-0.5899207134720087,-0.010885819692134868,-0.43018985091209416,-0.0014697637246930823,-0.0037708884901920536,-0.03858803044096665,0.9967217165147066,-0.06100189169877029,0.8004857171214813,-0.5142089723192877,-0.0634891559845322,1.990370183072716,-0.14013914003855302,0.392154391555686,1.32290426631295,-0.10095576730384459,-1.0845778369510248,-0.2945183395202552,1.8893599369100862,-0.09349383410716162,0.8485632052710849,-0.06949424765317973,-0.020513692870736122,0.05780909210443497,-0.00650027533993125,-0.01165584847331047,0.0011329841800034046,-0.01413798052817583,1.0026428699493408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,-0.5899207134720087,-0.010885819692134868,-0.43018985091209416,-0.0014697637246930823,-0.0037708884901920536,-0.03858803044096665,0.9967217165147066,-0.061076126511494654,0.8005608736517076,-0.5136328691618542,-0.06340590109604899,1.9893713524969974,-0.1409207284112033,0.3914084357799893,1.325313394083368,-0.10099257634657748,-1.0863603982254268,-0.2942615440538386,1.8889601155686213,-0.09369876335861868,0.8480451024147994,-0.06948656472260162,0.0013292159419506788,0.024648942053318024,0.013881620950996876,-0.005675258580595255,0.00161275127902627,-0.016321290284395218,1.0021570920944214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,-0.5899207134720087,-0.010885819692134868,-0.43018985091209416,-0.0014697637246930823,-0.0037708884901920536,-0.03858803044096665,0.9967217165147066,-0.061105303836708404,0.8006423486635866,-0.5130525683879494,-0.06331455720105861,1.9883880319215657,-0.1417325825505513,0.39067786485443096,1.327700068207203,-0.10102825925910167,-1.0881516377961735,-0.29400169567493756,1.8885578884334224,-0.09390366712693483,0.8475268637213091,-0.06947889017622674,0.009219822473824024,0.017837347462773323,0.04532570019364357,-0.0023908463772386312,-0.0012724522966891527,-0.017654653638601303,1.000963807106018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,-0.26078237164956336,0.09938434036707866,-0.4026458744072319,-0.009277113482834082,-0.007987259305180155,-0.015961341162755244,0.9997456912058591,-0.06125041579778338,0.800733215116104,-0.5124674721400866,-0.06321498120321992,1.98742070692874,-0.14257544622310905,0.38996013689639003,1.330070883961885,-0.10106272018624077,-1.0899514899526679,-0.2937394799791378,1.8881534236252826,-0.09410960455638061,0.8470079534368234,-0.06947120015434734,-0.2607823610305786,0.09938433766365051,-0.40264588594436646,-0.00927711371332407,-0.007987258955836296,-0.015961341559886932,0.9997456669807434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,-0.26078237164956336,0.09938434036707866,-0.4026458744072319,-0.009277113482834082,-0.007987259305180155,-0.015961341162755244,0.9997456912058591,-0.06154139156385635,0.8008361201142364,-0.5118769351696018,-0.06310720833875023,1.986469759475851,-0.14344890251964956,0.3892534749706329,1.3324300482700262,-0.10109586803970613,-1.0917598843709524,-0.29347546068811425,1.887746885269963,-0.09431720895292471,0.8464880167982723,-0.06946349433598242,-0.2351875603199005,0.045815061777830124,-0.34447652101516724,-0.008670970797538757,-0.00504632294178009,-0.014059044420719147,1.0009182691574097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,-0.26078237164956336,0.09938434036707866,-0.4026458744072319,-0.009277113482834082,-0.007987259305180155,-0.015961341162755244,0.9997456912058591,-0.061834055564258215,0.8009543805407296,-0.5112791641708739,-0.06299128804028967,1.9855356048255846,-0.14435150440117003,0.38855643541980167,1.3347810701995344,-0.10112767690798838,-1.0935767210956384,-0.29321001581574324,1.8873382610150078,-0.09452645777315968,0.845966658815549,-0.06945578731416754,-0.12700437009334564,0.018624838441610336,-0.14958183467388153,-0.005935718305408955,-0.0033028298057615757,-0.014124603942036629,0.9976632595062256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,-0.26078237164956336,0.09938434036707866,-0.4026458744072319,-0.009277113482834082,-0.007987259305180155,-0.015961341162755244,0.9997456912058591,-0.06203597136495702,0.801088972373439,-0.5106736024665894,-0.06286722385644969,1.9846181218314174,-0.14528280909301397,0.38786814783698104,1.3371258015975371,-0.10115827452994573,-1.0954017703493677,-0.2929402993684799,1.8869277619096514,-0.0947284510256039,0.8454494372080552,-0.06944871394488429,-0.03179439157247543,0.020913099870085716,-0.01012774184346199,-0.006841868627816439,-0.004656662233173847,-0.017109641805291176,1.0044811964035034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,-0.26078237164956336,0.09938434036707866,-0.4026458744072319,-0.009277113482834082,-0.007987259305180155,-0.015961341162755244,0.9997456912058591,-0.06213872340248498,0.8012414113075995,-0.5100600986994483,-0.06273587018156458,1.9837172644249257,-0.1462396595226705,0.3871879221621448,1.3394644889996763,-0.10118535685089128,-1.0972327117524439,-0.2926648584715785,1.8865255967249122,-0.09492993850418344,0.8449113792428861,-0.06944199867337957,0.0065884822979569435,0.022081604227423668,0.026918690651655197,-0.007904142141342163,-0.009207461960613728,-0.014266474172472954,1.0010148286819458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,-0.26078237164956336,0.09938434036707866,-0.4026458744072319,-0.009277113482834082,-0.007987259305180155,-0.015961341162755244,0.9997456912058591,-0.06216862940785474,0.8014120462584461,-0.5094388218347324,-0.06259777534813506,1.982832810797115,-0.14721975972065215,0.3865167326347722,1.3417951994375965,-0.10120162794815743,-1.099071053321332,-0.2924536247135916,1.8861157646804683,-0.09520640288244792,0.8443168225370861,-0.06943137244267997,0.029409024864435196,0.018767237663269043,0.05978059396147728,-0.007975454442203045,-0.005316370632499456,-0.007155367638915777,1.0058872699737549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,-0.26078237164956336,0.09938434036707866,-0.4026458744072319,-0.009277113482834082,-0.007987259305180155,-0.015961341162755244,0.9997456912058591,-0.06213825176944729,0.8016010772988443,-0.5088096487676742,-0.0624529317850671,1.981964481535577,-0.1482227335535375,0.3858545207786938,1.3441184045823993,-0.10122314785135511,-1.1009178269766118,-0.29219549835268466,1.885705345948225,-0.09541246141641872,0.8437808337573893,-0.06942551172398756,0.06328164786100388,0.008278419263660908,0.12102086842060089,-0.003174858633428812,0.0009709240985102952,-0.0011080448748543859,1.0093096494674683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,-0.26078237164956336,0.09938434036707866,-0.4026458744072319,-0.009277113482834082,-0.007987259305180155,-0.015961341162755244,0.9997456912058591,-0.062057344209024076,0.8018090164726022,-0.5081723589189655,-0.06230162931438707,1.981112000639058,-0.14924701536534385,0.3851999701620189,1.3464357496362047,-0.10124976226100578,-1.1027734967673872,-0.2919067051810795,1.8852934059627184,-0.09559800521343981,0.8432712894989197,-0.06941883554778383,0.08127531409263611,0.0037621420342475176,0.1552124321460724,-0.0012399470433592796,-0.001475695869885385,-0.00318824197165668,1.0050580501556396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,-0.26078237164956336,0.09938434036707866,-0.4026458744072319,-0.009277113482834082,-0.007987259305180155,-0.015961341162755244,0.9997456912058591,-0.06194539621991273,0.8020344049026487,-0.5075276653704837,-0.062143802678075226,1.980274731639149,-0.15029281119700363,0.38455340012592276,1.3487464457575757,-0.10127066979253593,-1.1046366281870659,-0.2916490529582148,1.884877028019604,-0.09582185048295971,0.8427308356053225,-0.06941084667343524,0.08235179632902145,-0.0028353098314255476,0.17339329421520233,0.0012951019452884793,-0.005953769199550152,-0.006770384032279253,1.0047810077667236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,-0.26078237164956336,0.09938434036707866,-0.4026458744072319,-0.009277113482834082,-0.007987259305180155,-0.015961341162755244,0.9997456912058591,-0.06183034457935532,0.8022752721324856,-0.5068765339866186,-0.061979384629206144,1.9794519349577915,-0.15136040099248205,0.38391560161085986,1.3510490096828949,-0.10129091128023672,-1.1065076172260904,-0.29138966940451067,1.8844582113471091,-0.09604475524080706,0.8421919732715843,-0.06940311744308218,0.059717051684856415,-0.009394029155373573,0.17436327040195465,0.004465731326490641,-0.023908007889986038,-0.0138948829844594,1.0019816160202026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,-0.09555851591038711,0.17952342278909672,-0.2238336954979897,-0.002262901735120823,-0.0008626543321329228,0.019199255763797718,0.9945279880673885,-0.061803154059536965,0.8025319920091603,-0.506219637207393,-0.061809428393922256,1.978643336236728,-0.1524465491291911,0.3832866652460984,1.3533423218937861,-0.10131045722648088,-1.108386376875518,-0.2911289926783683,1.8840370651857,-0.09626767568835327,0.8416535906720812,-0.06939547256467168,-0.0955585166811943,0.17952342331409454,-0.22383369505405426,-0.002262901747599244,-0.000862654356751591,0.019199255853891373,0.9945279955863953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,-0.09555851591038711,0.17952342278909672,-0.2238336954979897,-0.002262901735120823,-0.0008626543321329228,0.019199255763797718,0.9945279880673885,-0.06185629604933687,0.8028048116713892,-0.5055573608592445,-0.061634738574898824,1.9778486246222662,-0.15354867875435846,0.3826665360289431,1.3556259026562134,-0.10132925937413013,-1.1102728340193673,-0.290867388904628,1.8836137196710463,-0.09649125891657931,0.8411149794255142,-0.0693878542994557,-0.054999783635139465,0.16448314487934113,-0.09200545400381088,-0.0012813566718250513,-0.0014349092962220311,0.009663883596658707,0.9987115263938904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,-0.09555851591038711,0.17952342278909672,-0.2238336954979897,-0.002262901735120823,-0.0008626543321329228,0.019199255763797718,0.9945279880673885,-0.06190505199548389,0.8030922396902828,-0.5048900546784826,-0.061455222472732954,1.9770671322318603,-0.15466674902582972,0.38205517772403363,1.3578997259721386,-0.10134725967893284,-1.1121669255455628,-0.2906051734117239,1.8831883255726842,-0.09671596487975298,0.840575701149165,-0.06938024671163935,-0.00507360277697444,0.1664990484714508,-0.02482895739376545,-0.0006942364270798862,0.00016060298366937786,0.007056062575429678,0.9995237588882446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,-0.09555851591038711,0.17952342278909672,-0.2238336954979897,-0.002262901735120823,-0.0008626543321329228,0.019199255763797718,0.9945279880673885,-0.06191635144017572,0.8033926730799071,-0.5042183288730365,-0.06127094818152548,1.976298199743329,-0.15580031604220038,0.3814528735512362,1.3601630072947521,-0.10136444431701785,-1.1140685730014428,-0.2903425484917224,1.8827608969088376,-0.09694183571909681,0.8400353585755268,-0.06937264830528558,0.025702357292175293,0.17743726074695587,0.0036136023700237274,-0.0019236286170780659,-0.0006718191434629261,0.007296928204596043,0.9984569549560547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,-0.09555851591038711,0.17952342278909672,-0.2238336954979897,-0.002262901735120823,-0.0008626543321329228,0.019199255763797718,0.9945279880673885,-0.061879935706179376,0.8037052908541078,-0.5035425246729157,-0.06108226316269626,1.9755413589520603,-0.15694786164524713,0.38086044652673223,1.3624141525854774,-0.10138077496942828,-1.1159777225851453,-0.2900797253127298,1.8823315600978725,-0.09716912192903095,0.8394938157580988,-0.06936505602423124,0.06104886159300804,0.20405521988868713,0.006629368290305138,-0.006513422820717096,-0.000627867819275707,0.0081864008679986,0.9991584420204163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,-0.09555851591038711,0.17952342278909672,-0.2238336954979897,-0.002262901735120823,-0.0008626543321329228,0.019199255763797718,0.9945279880673885,-0.061778560174361015,0.8040287527215548,-0.5028632923057783,-0.060889477633773975,1.9747960343436535,-0.1581081804315521,0.38027817603266073,1.3646522379151433,-0.10139623964403077,-1.1178943093111315,-0.2898168611277049,1.8819003577048115,-0.09739784556848895,0.8389509121869068,-0.06935747005878057,0.11703728884458542,0.23790182173252106,0.003704556031152606,-0.010226084850728512,0.002260698936879635,0.011339506134390831,0.9977531433105469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,-0.09555851591038711,0.17952342278909672,-0.2238336954979897,-0.002262901735120823,-0.0008626543321329228,0.019199255763797718,0.9945279880673885,-0.06159411778666116,0.8043612997502657,-0.5021815197016622,-0.06069281866818702,1.9740615505478303,-0.15928042377618326,0.3797054294261135,1.3668773700093373,-0.10141083118126605,-1.119818265611015,-0.2895540873500098,1.8814673111667628,-0.09762791981058905,0.8384065317975334,-0.06934989682373092,0.17697973549365997,0.23724153637886047,0.016053665429353714,-0.012488389387726784,0.0036196073051542044,0.012989294715225697,1.0026183128356934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,-0.09555851591038711,0.17952342278909672,-0.2238336954979897,-0.002262901735120823,-0.0008626543321329228,0.019199255763797718,0.9945279880673885,-0.061317716603526716,0.8046990768498411,-0.5014982989470285,-0.06049111589777913,1.9733368846348096,-0.16046805020591992,0.3791412785125578,1.3690888747816037,-0.10142451646038414,-1.1217495463580227,-0.2892915797596507,1.8810325544707416,-0.09785955105758669,0.8378607340568068,-0.06934232836072383,0.23487935960292816,0.1458311676979065,0.04497194290161133,-0.005510108545422554,0.0067922803573310375,0.011675550602376461,1.0054377317428589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,-0.09555851591038711,0.17952342278909672,-0.2238336954979897,-0.002262901735120823,-0.0008626543321329228,0.019199255763797718,0.9945279880673885,-0.06094553006480539,0.8050395009789965,-0.5008141574347026,-0.06028346954839603,1.9726211843443597,-0.16167294059132317,0.37858233928417606,1.371284731141423,-0.1014373231812274,-1.123688075851678,-0.2890293965798658,1.880596033798868,-0.09809248541346317,0.8373133774130749,-0.06933477288705242,0.29373180866241455,0.03607998415827751,0.057752132415771484,-0.00019629139569588006,0.005124010611325502,0.0082961181178689,1.0018259286880493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,-0.09555851591038711,0.17952342278909672,-0.2238336954979897,-0.002262901735120823,-0.0008626543321329228,0.019199255763797718,0.9945279880673885,-0.06052323308588777,0.8053810223675053,-0.5001297087090079,-0.06006945314440145,1.9719137272924288,-0.16289626044841868,0.3780252314647388,1.3734626255352493,-0.10144926689528783,-1.1256337950519861,-0.28876760958410613,1.8801577638138138,-0.09832667900933587,0.8367644516667226,-0.06932723148187259,0.2603102922439575,-0.012852473184466362,0.031461670994758606,0.0029183849692344666,-0.005026864353567362,0.0014193771639838815,0.9978458881378174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,-0.15181412079095846,-0.009678827923893962,-0.25432052988076215,0.00042694296993767145,-0.08729801058881727,-0.0013223670714447577,1.0012100043485166,-0.06030429295943672,0.8057209792412502,-0.4994465226030071,-0.059848892962002166,1.9712135529088284,-0.16413904346715044,0.37746737579650685,1.3756200347343224,-0.10146024481281042,-1.127586816032978,-0.2885098674730216,1.879717604868712,-0.09857259321493501,0.8362077106157577,-0.06931894990564914,-0.15181411802768707,-0.009678827598690987,-0.25432053208351135,0.0004269429773557931,-0.08729801326990128,-0.0013223671121522784,1.0012099742889404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,-0.15181412079095846,-0.009678827923893962,-0.25432052988076215,0.00042694296993767145,-0.08729801058881727,-0.0013223670714447577,1.0012100043485166,-0.06031650203225122,0.8060581490317384,-0.498765286038996,-0.05962180974785112,1.9705200088688422,-0.16540153727634896,0.3769066396723547,1.3777558103571064,-0.10147049227721142,-1.1295469404244174,-0.2882507793940956,1.8792759239751369,-0.09881593956265208,0.835652028749144,-0.06931081914343568,-0.10550705343484879,-0.003851646091789007,-0.12649741768836975,-0.001728674629703164,-0.07852967828512192,-0.005143187940120697,1.0009773969650269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,-0.15181412079095846,-0.009678827923893962,-0.25432052988076215,0.00042694296993767145,-0.08729801058881727,-0.0013223670714447577,1.0012100043485166,-0.06037606252788001,0.806393784377589,-0.4980851201970031,-0.05938834393643029,1.9698330134456135,-0.16668317884421252,0.3763417283568944,1.3798699600803874,-0.10148491905076105,-1.1315145896067293,-0.28795530574302125,1.8788342594574452,-0.09901037054149327,0.8351337710690853,-0.06930557467026396,-0.024595418944954872,0.006178839132189751,0.0074086179956793785,-0.004642422776669264,-0.05912425369024277,-0.00535548897460103,1.0032089948654175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,-0.15181412079095846,-0.009678827923893962,-0.25432052988076215,0.00042694296993767145,-0.08729801058881727,-0.0013223670714447577,1.0012100043485166,-0.06040528550797238,0.8067286813604895,-0.49740521380706454,-0.05914825424896465,1.9691524037233756,-0.1679846681039218,0.37577053198091764,1.3819575221339873,-0.10149329216588968,-1.133489044404614,-0.2877030563574546,1.8783890319045882,-0.0992722738019594,0.8345653658263963,-0.06929602759471909,0.015489153563976288,0.004557082895189524,0.13549162447452545,-0.0054315850138664246,-0.024636317044496536,-0.003116529667750001,1.0028711557388306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,-0.15181412079095846,-0.009678827923893962,-0.25432052988076215,0.00042694296993767145,-0.08729801058881727,-0.0013223670714447577,1.0012100043485166,-0.06036315210693538,0.8070627063556399,-0.49672414400305986,-0.05889935578226888,1.9684776600672558,-0.16931344672588447,0.37518727984851746,1.383993487949946,-0.10150061666972617,-1.1354704229498445,-0.2874488013244908,1.8779425387644644,-0.09952591068025163,0.8340005493919366,-0.06928805129059483,0.09582552313804626,0.004498464986681938,0.3420565128326416,-0.004213195759803057,-0.005715953651815653,-0.005676045082509518,1.001427412033081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
